,tractid,year,ID,annual_id,Business_name,NEW_CATEGORY_1,symbol_1,symbol_2,symbol_3,symbol_4,symbol_5,symbol_6,symbol_7,symbol_8,symbol_9,symbol_10,symbol_11,symbol_12,symbol_13,symbol_14,symbol_15,symbol_16,symbol_17,symbol_18,symbol_19,symbol_20,symbol_21,symbol_22,symbol_23,symbol_24,symbol_25,symbol_26,symbol_27,symbol_28,symbol_29,symbol_30,symbol_31,symbol_32,symbol_33,symbol_34,symbol_35,symbol_36,phone_1,phone_2,phone_3,phone_4,phone_5,phone_6,address,harmonized_address,NEW_CITY,NEW_COUNTY,State,NEW_STATE,ZIP,FIPS,Area,Email,www,Fax,Location,Text,_ALL_M_,_ALL_W_,_ACC_PRE_HELP_,_ACC_PRE_LAVE_,_AFRICAN_,_ASIAN_,_ASK_ABOUT_PETS_,_B_R_,_BISE1UAL_P_,_BISE1UAL_W_,_CAFE_,_CALL_AHEAD_,_CLOTH_OPT_,_COUNTRY_,_DANCING_,_DIVERSE_,_IND_SMO_AREA_,_INTERNET_,_KARAOKE_,_LATIN_,_LEATHER_,_NO_SMOKE_,_PEOPLE_COLOR_,_PETS_WEL_,_PREMISES_,_PREMISES_HELP_,_PRIV_CLUB_,_REST_,_SPORT_BAR_,_TRANSSE1UAL_,_TWO_SPIRIT_,_VIDEO_BAR_,_WESTERN_,_GBTQI_M_1,_GLBTQI_P_1,geocoded_county,match_distance,geocode_type,geoauth,geometry,geometry_location_type,STATEFP10,COUNTYFP10,TRACTCE10,NAME10,NAMELSAD10,AWATER10,INTPTLAT10,INTPTLON10,GISJOIN,Shape_area,Shape_len,hhi_biz,gayown,gayaud,core,exploit,entrep,waffle,countyfips,cbsa,cbsa_name,micropolitan,outlying,city_fips,city,citypop10,in_pc,gentiable_free90,gentiable_free00,gentiable_free10,gent_free9000,gent_free0010,gent_free9010,gent_free9018,gent_free9019,gent_free0018,gent_free0019,gent_free1018,gent_free1019,gent_ellen9000,gent_ellen9010,gent_ellen9018,gent_ellen9019,gent_ellen0010,gent_ellen0018,gent_ellen0019,gent_ellen1018,gent_ellen1019,asian,col,hhs,hinc,hisp,hu,mhmval,mrent,msa_college,msa_income,nhblk,nhwht,othrace,p20old,pasian,pcol,phisp,pnhblk,pnhwht,pop,pothrace,ppov,prenter,punemp,same_female_pct,same_male_pct,same_female,same_male,same_sex_pct,same_sex,unemp,gayown_neigh,gayaud_neigh,core_neigh,exploit_neigh,entrep_neigh,waffle_neigh,total_biz,pct_gayown,pct_gayaud,pct_core,pct_exploit,pct_entrep,pct_waffle,ALAND10,popdens,org_cat,pct_economy,pct_religion,pct_movement,pct_health,pct_cultural,pct_law,hhi_domain,diffloc_tel,dup_tract,relocated,before_tract,bar,bar2,rac_min,gen_min,non_main,top25,top26to50,gayborhood91,gayborhood_spring91
43,48453001503,2018,1000_000322,2018_341_10586,BOOKWOMAN,BOOKSTORES,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5124722785,NA,NA,NA,NA,NA,"5501 N Lamar Blvd, Austin, Texas",NA,NA,Travis County,TEXAS,TX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(-165851.526133161, -800012.759777905)",ROOFTOP,48,453,1503,15.03,Census Tract 15.03,0,30.3272586,-97.71577,G4804530001503,3474894.641,7798.863299,0.375,0,0,0,0,0,1,48453,12420,"Austin-Round Rock, TX",Metropolitan Statistical Area,Central,4805000,Austin,790390,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,173,1845,1901,41438.144,1007,2144,228525.44,931.6032,38.66462595,56696.1472,217,2420,229,86.38059701,4.275827978,56.69944683,24.88877904,5.363321799,59.81216016,4046,5.659911023,15.62036579,62.49342451,6.368386675,1.36770121,1.630720673,26,31,2.998421883,57,195,3,3,3,0,0,1,4,75,75,75,0,0,25,3474896,0.001164351,economy,50,0,0,50,0,0,50,1,NA,0,48453001503,0,0,0,0,0,0,0,0,0
44,48453001503,2019,1000_000322,2019_049_07207,BOOKWOMAN,BOOKSTORES,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5124722785,NA,NA,NA,NA,NA,"5501 N Lamar Blvd, Austin, Texas",NA,NA,Travis County,TEXAS,TX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(-165851.526133161, -800012.759777905)",ROOFTOP,48,453,1503,15.03,Census Tract 15.03,0,30.3272586,-97.71577,G4804530001503,3474894.641,7798.863299,0.333333333,1,1,1,0,0,0,48453,12420,"Austin-Round Rock, TX",Metropolitan Statistical Area,Central,4805000,Austin,790390,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,170,2088,4390,47490.4556,1166,2184,250206.68,975.5324,38.51425226,56833.8224,249,2577,228,82.96703297,3.872437358,60.55684455,26.56036446,5.671981777,58.70159453,4390,5.193621868,14.25968109,64.84295846,4.828388598,0.005818647,0.006937617,25.54385965,30.45614035,1.275626424,56,166,1,1,1,0,0,2,3,33.33333333,33.33333333,33.33333333,0,0,66.66666667,3474896,0.001263347,economy,33.33333333,0,0,66.66666667,0,0,55.55555556,1,NA,0,48453001503,0,0,0,0,0,0,0,0,0
45,50025968500,2018,1000_000331,2018_045_01069,EVERYONES BOOKS,BOOKSTORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8022548160,NA,NA,NA,NA,NA,"25 Elliot St, Brattleboro, Vermont",NA,NA,Windham County,VERMONT,VT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(1885655.16689404, 833142.140264793)",ROOFTOP,50,25,968500,9685,Census Tract 9685,334382,42.8403772,-72.5685454,G5000250968500,9026911.394,13001.73764,0.333333333,0,0,0,0,0,1,50025,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1658,2500,30115.6416,293,2771,149768.96,729.4848,NA,NA,23,4781,156,98.23168531,2.378740011,41.36726547,5.445084557,0.427429846,88.8496562,5381,2.899089389,25.03323837,60.2,10.80808081,1,0,25,0,1,25,321,2,2,2,0,0,1,3,66.66666667,66.66666667,66.66666667,0,0,33.33333333,8692530,0.000619037,economy,100,0,0,0,0,0,100,0,NA,0,NA,0,0,0,0,0,0,0,0,1
46,50025968500,2019,1000_000331,2019_052_12861,EVERYONES BOOKS,BOOKSTORES,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8022548160,NA,NA,NA,NA,NA,"25 Elliot St, Brattleboro, Vermont",NA,NA,Windham County,VERMONT,VT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(1885655.16689404, 833142.140264793)",ROOFTOP,50,25,968500,9685,Census Tract 9685,334382,42.8403772,-72.5685454,G5000250968500,9026911.394,13001.73764,0.5,0,0,0,0,0,1,50025,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1534,5123,24776.6,114,2929,147476.24,652.3272,NA,NA,29,4930,169,98.15636736,0.70089032,37.72749631,2.159499905,0.549346467,93.38889941,5279,3.201363895,27.83684516,63.60544218,5.873436908,0.00312317,0,16,0,0.312317002,16,155,0,0,0,0,0,2,2,0,0,0,0,0,100,8692530,0.000607303,economy,100,0,0,0,0,0,100,0,NA,0,NA,0,0,0,0,0,0,0,0,1
47,50003970400,2018,1000_000335,2018_359_11205,NORTHSHIRE BOOKSTORE,BOOKSTORES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8023622200,NA,NA,NA,NA,NA,"4869 Main St, Manchester Center, Vermont",NA,NA,Bennington County,VERMONT,VT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(1837684.14421901, 858577.16457991)",ROOFTOP,50,3,970400,9704,Census Tract 9704,321107,43.1652268,-73.063057,G5000030970400,109435138.1,41767.07442,0.5,0,0,0,0,0,1,50003,13540,"Bennington, VT",Micropolitan Statistical Area,Central,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1366,1963,39340.2944,8,2946,225272.96,637.3312,31.45190917,41074.176,23,4126,69,87.50848608,1.099929792,42.50155569,0.187222092,0.538263515,96.55979406,4273,1.614790545,6.090887461,29.19001528,4.594370861,0,0.866021396,0,17,0.866021396,17,111,0,0,0,0,0,2,2,0,0,0,0,0,100,109114018,3.92E-05,economy,100,0,0,0,0,0,100,0,NA,0,NA,0,0,0,0,0,0,0,0,0
48,50003970400,2019,1000_000335,2019_476_07891,NORTHSHIRE BOOKSTORE,BOOKSTORES,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8023622200,NA,NA,NA,NA,NA,"4869 Main St, Manchester Center, Vermont",NA,NA,Bennington County,VERMONT,VT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(1837684.14421901, 858577.16457991)",ROOFTOP,50,3,970400,9704,Census Tract 9704,321107,43.1652268,-73.063057,G5000030970400,109435138.1,41767.07442,0.277777778,0,0,0,0,0,1,50003,13540,"Bennington, VT",Micropolitan Statistical Area,Central,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1419,4212,49923,0,3122,230385.4,485.1776,31.13682558,41552.9468,47,4090,81,84.72133248,0.822948507,45.1910828,0,1.105102281,96.16741124,4253,1.904537973,5.131236699,33.6024218,2.983802217,0,0.005460589,0,23,0.546058879,23,70,0,0,0,0,0,6,6,0,0,0,0,0,100,109114018,3.90E-05,economy,83.33333333,0,0,0,0,16.66666667,72.22222222,0,NA,0,NA,0,0,0,0,0,0,0,0,0
49,53073000600,2019,1000_000342,2019_488_16759,GREAT NORTHERN BOOKS,EROTICA / ADULT STORES / SAFE SEX SUPPLIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3607331650,NA,NA,NA,NA,NA,"1308 Railroad, Bellingham, Washington",NA,NA,Whatcom County,WASHINGTON,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(-1943921.16557039, 1526437.77468906)",ROOFTOP,53,73,600,6,Census Tract 6,157711,48.7478908,-122.4859588,G5300730000600,1063020.589,5709.927304,0.5,0,0,0,0,0,1,53073,13380,"Bellingham, WA",Metropolitan Statistical Area,Central,5305280,Bellingham,80885,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,154,545,1676,19414.5,171,1200,224542.56,670.8172,29.46508607,46582.9664,74,1533,204,40.58333333,7.209737828,38.48870056,8.005617978,3.464419476,71.76966292,2136,9.550561798,41.40811456,94.93996569,7.407407407,0,0,0,0,0,0,68,1,1,1,0,0,1,2,50,50,50,0,0,50,1063019,0.002009371,economy,100,0,0,0,0,0,100,0,NA,0,NA,0,0,0,0,0,0,0,0,0
50,50007001000,2019,1000_000346,2019_052_08913,KRAJAC SUSAN CRPC MERRILL LYNCH,"FINANCIAL PLANNING, INVESTMENT (SEE ALSO INSURANCE)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8664561068,NA,NA,NA,NA,NA,"60 Lake St, Burlington, Vermont",NA,NA,Chittenden County,VERMONT,VT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(1790479.29270903, 996389.048418851)",ROOFTOP,50,7,1000,10,Census Tract 10,30308,44.4660208,-73.2168276,G5000070001000,1789907.037,10709.56654,0.165,0,0,0,0,0,1,50007,15540,"Burlington-South Burlington, VT",Metropolitan Statistical Area,Central,5010675,Burlington,42417,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,72,988,2193,28374.754,70,1417,236967.84,875.6864,38.29529963,52817.0548,168,1927,74,89.34368384,3.115534401,54.6460177,3.028991778,7.269580268,83.38381653,2311,3.202077023,16.80488869,75.32971296,3.7109375,0,0,0,0,0,0,57,12,12,12,0,0,8,20,60,60,60,0,0,40,1759600,0.001313367,economy,55,5,20,15,0,5,37,0,NA,0,NA,0,0,0,0,0,0,0,0,0
51,50007001000,2019,1000_000346,2019_474_07864,PEACE  JUSTICE STORE,"GIFTS, CARDS, PRIDE, ETC.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8028632345,NA,NA,NA,NA,NA,"60 Lake St, Burlington, Vermont",NA,NA,Chittenden County,VERMONT,VT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(1790479.29270903, 996389.048418851)",ROOFTOP,50,7,1000,10,Census Tract 10,30308,44.4660208,-73.2168276,G5000070001000,1789907.037,10709.56654,0.165,1,1,1,0,0,0,50007,15540,"Burlington-South Burlington, VT",Metropolitan Statistical Area,Central,5010675,Burlington,42417,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,72,988,2193,28374.754,70,1417,236967.84,875.6864,38.29529963,52817.0548,168,1927,74,89.34368384,3.115534401,54.6460177,3.028991778,7.269580268,83.38381653,2311,3.202077023,16.80488869,75.32971296,3.7109375,0,0,0,0,0,0,57,12,12,12,0,0,8,20,60,60,60,0,0,40,1759600,0.001313367,economy,55,5,20,15,0,5,37,1,NA,0,50007001000,0,0,0,0,0,0,0,0,0
52,36061007300,2018,1000_000349,2018_274_08452,THREE LIVES  CO LTD,BOOKSTORES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2127412069,NA,NA,NA,NA,NA,"154 W 10th St, New York, New York",NA,NA,New York County,NEW YORK,NY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(1826112.99760113, 574764.692165887)",ROOFTOP,36,61,7300,73,Census Tract 73,0,40.7341146,-74.0041065,G3600610007300,165299.4537,1753.870632,0.3515625,1,1,1,0,0,0,36061,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,Central,3651000,New York,8175133,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,293,4679,3727,78422.7136,540,4573,541770.24,1616.9472,34.68020331,58146.5984,68,4936,50,99.54078286,4.977068116,87.72028496,9.172753525,1.155087481,83.84576185,5887,0.84932903,7.423135723,75.8518916,7.775726811,0.670780789,2.76361685,25,103,3.434397639,128,337,7,7,7,0,0,9,16,43.75,43.75,43.75,0,0,56.25,165299,0.035614251,economy,62.5,0,25,12.5,0,0,46.875,0,NA,0,NA,0,0,0,0,0,1,0,1,1
53,36061007300,2019,1000_000349,2019_037_06204,THREE LIVES  COMPANY,BOOKSTORES,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2127412069,NA,NA,NA,NA,NA,"154 W 10th St, New York, New York",NA,NA,New York County,NEW YORK,NY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(1826112.99760113, 574764.692165887)",ROOFTOP,36,61,7300,73,Census Tract 73,0,40.7341146,-74.0041065,G3600610007300,165299.4537,1753.870632,0.325443787,0,0,0,0,0,1,36061,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,Central,3651000,New York,8175133,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,231,4626,5752,88697.2696,436,4429,535692.28,1722.5284,34.72075923,58260.5108,56,5036,0,100,4.01111304,91.3687537,7.570758812,0.97239104,87.44573711,5759,0,6.893557909,77.47823645,7.205707491,0.001290312,0.005316086,7.421875,30.578125,0.660639777,38,303,8,8,8,0,0,5,13,61.53846154,61.53846154,61.53846154,0,0,38.46153846,165299,0.034839896,economy,69.23076923,0,15.38461538,15.38461538,0,0,52.66272189,0,NA,0,NA,0,0,0,0,0,1,0,1,1
54,19013000900,2019,1000_000398,2019_244_03218,ROMANTIX ADULT BOUTIQUE,EROTICA / ADULT STORES / SAFE SEX SUPPLIES,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3192349340,NA,NA,NA,NA,NA,"1507 Laporte Rd, Waterloo, Iowa",NA,NA,Black Hawk County,IOWA,IA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(300429.453137057, 562697.208183886)",ROOFTOP,19,13,900,9,Census Tract 9,906954,42.4698029,-92.318341,G1900130000900,8376696.903,17720.20453,1,1,1,1,0,0,0,19013,47940,"Waterloo-Cedar Falls, IA",Metropolitan Statistical Area,Central,1982425,Waterloo,68406,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,98,385,2023,22222.7612,146,1239,103913.8,485.1776,25.14440951,42523.302,170,1573,45,62.22760291,4.822834646,27.44119743,7.18503937,8.366141732,77.41141732,2032,2.214566929,28.54330709,71.44104803,11.02620087,0,0,0,0,0,0,101,1,1,1,0,0,0,1,100,100,100,0,0,0,7469747,0.000272031,economy,100,0,0,0,0,0,100,0,NA,0,NA,0,0,0,0,1,0,0,0,0
55,21111008200,2018,1000_000403,2018_193_05968,CARMICHAELS BOOKSTORE,BOOKSTORES,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024566950,502-896-6950,NA,NA,NA,NA,"1295 Bardstown Rd, Louisville, Kentucky",NA,NA,Jefferson County,KENTUCKY,KY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(889961.349265546, 130645.862922553)",ROOFTOP,21,111,8200,82,Census Tract 82,30822,38.2454153,-85.7163053,G2101110008200,2499095.224,7613.840934,0.555555556,0,0,0,0,0,1,21111,31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Central,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2135,2106,52756,228,2490,266083.84,689.216,25.17315091,43860.4672,127,3745,80,95.90361446,0.806834362,66.73960613,5.410536308,3.013763645,88.87043189,4214,1.898433792,15.29439923,58.11965812,1.766539661,0,0,0,0,0,0,51,1,1,1,0,0,2,3,33.33333333,33.33333333,33.33333333,0,0,66.66666667,2468275,0.001707265,economy,100,0,0,0,0,0,100,0,NA,0,NA,0,0,0,0,0,0,0,0,1
56,21111008200,2019,1000_000403,2019_250_03800,CARMICHAELS BOOKSTORE,BOOKSTORES,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024566950,502-896-6950,NA,NA,NA,NA,"1295 Bardstown Rd, Louisville, Kentucky",NA,NA,Jefferson County,KENTUCKY,KY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(889961.349265546, 130645.862922553)",ROOFTOP,21,111,8200,82,Census Tract 82,30822,38.2454153,-85.7163053,G2101110008200,2499095.224,7613.840934,0.555555556,0,0,0,0,0,1,21111,31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Central,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2221,4145,46932.0576,199,2508,304937.08,668.5984,25.46861032,43753.2568,232,3605,74,97.40829346,2.072909221,67.7960928,4.741482011,5.527757922,85.89468668,4197,1.763164165,14.39557799,58.83432767,1.593371574,0,0,0,0,0,0,50,1,1,1,0,0,2,3,33.33333333,33.33333333,33.33333333,0,0,66.66666667,2468275,0.001700378,economy,100,0,0,0,0,0,100,0,NA,0,NA,0,0,0,0,0,0,0,0,1
57,53033008100,2018,1000_000441,2018_370_11512,LEFT BANK BOOKS,BOOKSTORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2066220195,NA,NA,NA,NA,NA,"92 Pike St, Seattle, Washington",NA,NA,King County,WASHINGTON,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(-1968511.05626482, 1402784.03818946)",ROOFTOP,53,33,8100,81,Census Tract 81,368877,47.6058741,-122.3393423,G5300330008100,827798.0131,6169.320626,0.15625,0,0,0,0,0,1,53033,42660,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,Central,5363000,Seattle,608660,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,613,2134,2805,53343.7696,324,3579,484000,1293.248,36.96711338,63647.1616,439,2932,398,75.57977089,13.02592435,51.496139,6.884827879,9.328516787,62.30344241,4706,8.457288568,25.50169109,78.89483066,6.477438137,0,1.92513369,0,54,1.92513369,54,178,5,5,5,0,0,3,8,62.5,62.5,62.5,0,0,37.5,827795,0.005684982,economy,37.5,0,25,25,0,12.5,28.125,0,NA,0,NA,0,0,0,0,0,1,0,0,0
58,53033008100,2019,1000_000441,2019_492_08067,LEFT BANK BOOKS,BOOKSTORES,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2066220195,NA,NA,NA,NA,NA,"92 Pike St, Seattle, Washington",NA,NA,King County,WASHINGTON,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(-1968511.05626482, 1402784.03818946)",ROOFTOP,53,33,8100,81,Census Tract 81,368877,47.6058741,-122.3393423,G5300330008100,827798.0131,6169.320626,0.211072664,0,0,0,0,0,1,53033,42660,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,Central,5363000,Seattle,608660,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,516,2345,4135,61306.9232,420,3775,504629.08,1471.0644,36.94202265,64238.6976,379,3226,367,73.8807947,10.51344743,53.50216747,8.557457213,7.72208639,65.72942135,4908,7.477587612,21.54044197,77.97979798,4.720455306,0,0.010399033,0,43,1.039903265,43,141,4,4,4,0,0,13,17,23.52941176,23.52941176,23.52941176,0,0,76.47058824,827795,0.005929004,economy,35.29411765,0,11.76470588,11.76470588,0,41.17647059,32.1799308,0,NA,0,NA,0,0,0,0,0,1,0,0,0
59,36061016700,2019,1000_000446,2019_369_06050,LES HOMMES,EROTICA / ADULT STORES / SAFE SEX SUPPLIES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125802445,NA,NA,NA,NA,NA,"217B W 80th St, New York, New York",NA,NA,New York County,NEW YORK,NY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(1826689.37369438, 580657.003082012)",ROOFTOP,36,61,16700,167,Census Tract 167,141457,40.7864633,-73.9835804,G3600610016700,196501.3202,1983.130231,1,1,1,1,0,0,0,36061,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,Central,3651000,New York,8175133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,4203,6189,148844.5,411,3674,1196376.96,1672.2356,34.72075923,58260.5108,36,4648,324,98.01306478,12.44142834,87.54426161,6.640814348,0.581677169,75.10098562,6189,5.235094523,8.951365326,59.37398109,4.377457405,0,0,0,0,0,0,167,1,1,1,0,0,0,1,100,100,100,0,0,0,196501,0.031496023,economy,100,0,0,0,0,0,100,0,NA,0,NA,0,0,0,0,0,1,0,0,0
